energy-kcal_100g,energy_100g,fat_100g,carbohydrates_100g,proteins_100g
316.0,1322.0,14.04,43.86,5.26
571.0,2389.0,35.71,53.57,3.57
1.04,4.41,0.022,0.0,0.123
346.9387755102,1452.0,26.530612244898,6.1224489795918,20.408163265306
114.0,477.0,1.20000004768372,3.59999990463257,22.0
0.0,0.0,0.0,0.199,0.0
353.0,1477.0,0.0,100.0,0.0
256.63716814159,1074.0,20.353982300885,0.0,16.814159292035
212.0,887.0,17.65,0.0,12.94
98.0,410.0,0.0,24.39,0.0
645.0,2699.0,64.232,32.6,3.432
106.0,444.0,3.96,13.22,4.85
47.6,200.0,1.59,7.94,1.59
200.0,837.0,1.0,42.0,5.0
357.0,1494.0,1.79,73.21,12.5
367.0,1536.0,3.33,70.0,13.33
309.73451327434,1296.0,0.0,75.221238938053,4.4247787610619
45.0,188.0,0.61,6.12,3.27
375.0,1569.0,6.25,67.5,12.5
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
566.66666666667,2371.0,50.0,10.0,30.0
0.0,0.0,0.0,0.42,0.0
467.0,1954.0,16.67,66.67,10.0
66.0,276.0,0.0,15.57,0.0
108.0,455.0,1.5,0.5,23.0
24.0,100.0,0.0,5.56,0.79
263.15789473684,1101.0,4.3859649122807,49.122807017544,8.7719298245614
129.41176470588,541.0,4.7058823529412,0.0,20.0
180.0,753.0,2.0,40.0,12.0
196.3294117647058,1185.8,7.1399999777476,9.36096254777144,302.35999998092655
250.0,1046.0,0.0,55.0,0.0
238.0,995.0,11.9,24.5,10.5
515.4,2154.8,49.992,26.82666666666666,16.866
176.99115044248,741.0,9.7345132743363,0.0,19.469026548673
62.5,262.0,1.95,10.2,1.56
238.1568032253878,1177.6,29.11428,16.19879076479077,16.1204616931216
679.0,2841.0,71.43,14.29,10.71
114.0,477.0,1.8999999761581,3.7999999523163,19.799999237061
367.0,1530.0,0.0,93.3,0.0
110.0,460.0,90.0,4.0,1.0
515.4,2154.8,43.736,15.079999999999998,16.866
300.0,1260.0,5.0,23.3,36.7
27.0,113.0,0.0,4.7,1.2
375.0,1569.0,0.0,100.0,0.0
488.0,2042.0,22.0,64.0,6.7
61.4,1083.6,1.8,19.0,2.8940000023841863
185.0,774.0,0.0,74.07,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
391.0,1636.0,0.0,98.0,0.2
80.0,335.0,10.0,15.0,25.0
50.0,209.0,0.0,12.08,0.0
24.936666666666667,104.6,21.1,1.0,35.6
162.54,680.0,4.59,20.85,9.54
466.66666666667,1953.0,46.666666666667,6.6666666666667,3.3333333333333
492.0,2059.0,22.5,60.0,12.5
23.5,98.8,0.0,3.53,1.18
300.0,1255.0,7.5,5.0,50.0
420.0,1760.0,18.0,62.0,6.0
466.67,1953.0,16.67,73.33,3.33
379.0,1586.0,4.0,12.0,72.0
515.4,2154.8,43.736,15.079999999999998,16.866
316.0,1322.0,2.63,73.68,2.63
517.0,2163.0,37.93,44.83,6.9
375.0,1569.0,37.5,4.17,4.17
466.66666666667,1953.0,20.0,66.666666666667,6.6666666666667
375.0,1569.0,0.89,78.57,12.5
0.0,0.0,0.0,0.0,0.0
61.4,1083.6,1.8,19.0,2.8940000023841863
61.4,1083.6,1.8,19.0,2.8940000023841863
260.0,1088.0,3.0,50.0,12.0
0.0,0.0,4.8387096774194,9.6774193548387,1.6129032258065
144.0,602.0,3.6,19.2,8.0
645.0,2699.0,64.232,32.6,3.432
39.0,163.0,0.0,9.03,0.65
256.0,1071.0,5.81,44.19,11.63
62.0,259.0,3.33,5.0,3.33
272.7273,1141.0,5.6818,36.3636,3.4091
15.845070422535,66.0,0.0,3.5211267605634,0.35211267605634
125.0,523.0,8.93,7.14,3.57
200.0,837.0,8.0,23.2,8.0
179.0,749.0,7.55,26.42,1.89
51.0,213.0,0.0,8.45,0.0
321.0,1343.0,0.0,78.57,0.0
129.0,540.0,8.06,3.23,11.29
400.0,1674.0,0.0,93.33,0.0
200.0,837.0,15.0,10.0,0.0
188.741176470588,1428.6,5.72398230088496,43.549019607843,13.77884169884168
213.59223300971,894.0,11.650485436893,24.271844660194,2.9126213592233
400.0,1674.0,11.43,71.43,5.71
102.0,427.0,0.98,20.39,3.53
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
247.0,1033.0,23.0,4.59999990463257,5.80000019073486
54.2,227.0,2.08,5.0,3.33
428.571428571429,1793.0,28.5714285714286,15.378,42.8571428571429
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
61.4,1083.6,1.8,19.0,2.8940000023841863
381.0,1600.0,4.76,81.0,0.0
46.0,192.0,0.0,11.67,0.42
244.0,1020.0,12.8,23.1,10.9
500.0,2092.0,30.0,53.33,6.67
82.0,343.0,0.0,14.12,4.71
158.98,1041.8,3.7,22.018448275862,11.588
605.0,2531.0,63.5,4.0,4.1
400.0,1674.0,8.75,82.5,5.0
645.0,2699.0,64.232,32.6,3.432
357.0,1494.0,0.0,85.71,0.0
140.0,586.0,11.0,7.2,1.0
375.0,1569.0,2.6785714285714,73.214285714286,12.5
83.0,347.0,3.33,13.33,0.0
0.0,0.0,0.0,100.0,0.0
279.06976744186,1168.0,3.4883720930233,53.488372093023,9.3023255813953
357.0,1494.0,0.0,75.0,7.14
384.0,1607.0,2.2,81.3,8.3
378.0,1582.0,5.56,64.44,13.33
471.0,1970.0,20.6,61.8,8.82
400.0,1674.0,14.285714285714,65.714285714286,8.5714285714286
422.22222222222,1767.0,31.111111111111,20.0,17.777777777778
348.0,1456.0,2.17,78.26,8.7
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
76.0,318.0,1.18,12.94,3.53
158.98,1041.8,3.7,22.018448275862,11.588
263.0,1100.0,0.0,52.63,0.0
395.0,1653.0,8.14,72.09,9.3
208.616780045351,873.0,6.34920634920635,26.530612244898,12.0181405895692
60.0,251.0,1.2,14.0,2.9760000005960463
234.04255319149,979.0,8.5106382978723,30.496453900709,8.5106382978723
129.0,540.0,5.14,13.83,6.75
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
9.0,38.0,0.0,23.0,0.0
196.3294117647058,1185.8,7.1399999777476,9.36096254777144,302.35999998092655
468.0,1958.0,26.0,52.0,8.0
510.0,2134.0,26.0,62.0,5.2
386.0,1615.0,2.0,90.0,2.0
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
50.0,209.0,0.0,12.92,0.0
0.0,0.0,0.0,0.0,0.0
61.4,1083.6,1.8,19.0,2.8940000023841863
61.0,255.0,0.0,14.0,0.2
107.0,448.0,1.19,2.38,21.43
333.0,1393.0,0.0,88.33,0.0
61.4,1083.6,1.8,19.0,2.8940000023841863
344.0,1439.0,28.12,3.12,25.0
411.0,1720.0,22.3,48.2,4.46
372.09,1557.0,4.65,74.42,9.3
88.2,369.0,1.32,0.0,18.5
0.0,0.0,0.0,0.0,0.0
230.0,962.0,6.19,34.51,7.96
400.0,1674.0,30.0,0.0,40.0
142.85714285714,598.0,3.5714285714286,32.142857142857,21.428571428571
0.0,0.0,0.0,0.0,10.0
416.521739130435,1743.0,28.9565217391304,22.0260869565217,15.0695652173913
400.0,1674.0,10.91,69.09,10.91
571.0,2389.0,39.29,53.57,3.57
179.0,749.0,12.86,15.0,2.14
639.0,2674.0,47.22,44.44,5.56
333.3333,1395.0,33.3333,0.0,0.0
79.0,331.0,0.0,19.05,0.0
350.0,1464.0,0.0,87.5,0.0
32.0,134.0,0.0,7.3,0.6
250.0,1046.0,17.86,3.57,17.86
375.0,1569.0,5.0,31.0,45.0
645.0,2699.0,64.232,32.6,3.432
0.0,0.0,0.0,0.0,0.0
302.81690140845,1267.0,17.605633802817,24.647887323944,10.56338028169
515.4,2154.8,49.992,26.82666666666666,16.866
214.0,895.0,14.29,0.0,21.43
150.0,628.0,9.7,8.2,5.3
536.0,2243.0,28.57,60.71,7.14
467.0,1954.0,15.0,66.67,13.33
645.0,2699.0,64.232,32.6,3.432
488.23529411765,2043.0,29.411764705882,52.941176470588,5.8823529411765
598.0,2502.0,52.0,21.0,21.0
500.0,2092.0,23.333333333333,60.0,10.0
36.0,151.0,0.0,7.88,0.61
308.0,1289.0,13.9,11.0,22.0
451.0,1887.0,23.0,54.0,6.3
233.0,975.0,16.67,6.67,0.0
58.333333333333,244.0,0.83333333333333,10.0,1.6666666666667
467.0,1954.0,10.0,80.0,6.67
452.0,1891.0,16.13,70.97,6.45
283.57183999999995,488.6,2.52,21.3433333333334,7.5567133333334
645.0,2699.0,64.232,32.6,3.432
280.0,1172.0,25.0,11.0,4.0
400.0,1674.0,20.0,52.5,3.75
561.9733333333335,2267.0,41.476,25.32,37.3
375.0,1569.0,0.0,87.5,0.0
263.157894736842,1101.0,18.4210526315789,10.5263157894737,15.7894736842105
105.62857142857142,441.8,50.56,41.67,22.33422222222224
79.0,331.0,0.0,20.0,0.71
0.0,0.0,0.0,0.0,0.0
293.0,1226.0,14.13,32.61,2.17
353.0,1477.0,10.53600025177,15.819999694824,39.430000305176
333.0,1393.0,0.0,80.95,0.0
129.0,540.0,2.75,19.22,7.06
638.88888888889,2673.0,52.777777777778,41.666666666667,5.5555555555556
0.0,0.0,0.0,0.0,0.0
184.0,771.0,10.5,9.65,13.2
290.0,1213.0,22.75,0.5,20.8
158.98,1041.8,3.7,22.018448275862,11.588
645.0,2699.0,64.232,32.6,3.432
250.0,1046.0,0.0,65.0,0.0
50.724637681159,212.0,0.0,12.80193236715,0.0
169.33333333333,708.0,9.3333333333333,0.0,21.333333333333
375.0,1569.0,0.0,87.5,0.0
645.0,2699.0,64.232,32.6,3.432
433.0,1812.0,43.33,13.33,0.0
357.0,1494.0,1.79,75.0,12.5
0.0,0.0,0.0,0.0,0.0
368.0,1540.0,3.51,68.42,15.79
645.0,2699.0,64.232,32.6,3.432
152.0,636.0,0.5,32.0,4.19999980926514
28.169014084507,118.0,0.0,0.56338028169014,0.0
270.0,1147.0,0.8,63.6,1.3
367.0,1536.0,1.67,76.67,13.33
515.4,2154.8,49.992,26.82666666666666,16.866
140.0,586.0,9.83,0.27,12.7
361.7,1513.0,2.13,72.34,12.77
63.0,264.0,0.1,14.0,1.0
414.0,1732.0,11.0,62.0,12.0
279.0,1167.0,13.0,26.0,13.0
339.29,1420.0,3.57,67.18,12.5
109.0,456.0,0.0,27.27,0.0
375.0,1569.0,2.68,73.21,12.5
333.0,1393.0,0.0,83.33,0.0
240.0,1004.0,10.67,32.0,2.67
118.0,494.0,2.75,18.04,5.49
394.0,1648.0,33.33,0.0,24.24
515.4,2154.8,43.736,15.079999999999998,16.866
125.0,523.0,4.46,0.89,20.54
195.0,816.0,6.5,29.5,5.5
84.6,354.0,0.0,15.4,5.38
46.0,192.0,1.04,5.42,3.33
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
391.0,1636.0,4.69,82.81,6.25
125.0,523.0,3.12,0.0,23.2
66.666666666667,279.0,0.0,16.666666666667,0.0
130.0,544.0,0.5,25.0,4.0
645.0,2699.0,64.232,32.6,3.432
153.0,640.0,4.12,27.06,2.35
196.3294117647058,1185.8,7.1399999777476,9.36096254777144,302.35999998092655
357.0,1494.0,0.0,75.0,7.14
82.3529,345.0,0.5882,0.0,18.8235
429.0,1795.0,16.67,69.05,2.38
238.0,996.0,8.6,35.8,2.6
333.0,1393.0,3.33,73.33,3.33
42.0,176.0,0.42,5.42,3.33
566.66666666667,2371.0,46.666666666667,30.0,16.666666666667
414.0,1732.0,22.2,45.0,8.6
300.0,1255.0,0.0,100.0,0.0
214.0,895.0,14.29,3.57,14.29
61.4,1083.6,1.8,19.0,2.8940000023841863
388.89,1627.0,0.0,94.44,0.0
523.80952380952,2192.0,26.190476190476,64.285714285714,9.5238095238095
107.0,448.0,3.57,3.57,14.29
500.0,2092.0,32.14,42.86,14.29
36.111111111111,151.0,0.0,9.4444444444444,0.0
196.3294117647058,1185.8,7.1399999777476,9.36096254777144,302.35999998092655
250.0,1046.0,0.0,60.0,2.5
80.0,335.0,0.0,21.0,0.0
118.0,494.0,0.0,29.41,0.0
110.0,460.0,1.0059999999999998,26.0,1.0
357.0,1494.0,28.57,3.57,28.57
395.83333333333,1656.0,16.666666666667,58.333333333333,4.1666666666667
170.0,711.0,11.0,13.0,5.0
38.461538461538,161.0,0.0,6.4102564102564,1.2820512820513
333.0,1393.0,0.0,73.33,10.0
130.0,544.0,1.09,23.91,4.35
63.0,264.0,2.78,8.73,1.59
48.5,203.0,0.0,11.5,0.882
107.0,448.0,0.0,25.0,0.0
333.33333333333,1395.0,0.0,0.0,0.0
233.33333333333,976.0,20.0,3.3333333333333,16.666666666667
607.0,2540.0,42.86,50.0,7.14
36.0,151.0,0.0,3.61,2.41
450.0,1883.0,15.0,70.0,5.0
154.0,644.0,2.57,26.29,4.0
570.0,2385.0,41.7,41.6,4.2
62.0,259.0,0.0,15.42,0.0
0.0,0.0,0.0,0.0,0.0
61.4,1083.6,1.8,19.0,2.8940000023841863
526.31578947368,2202.0,28.947368421053,60.526315789474,7.8947368421053
54.0,226.0,0.0,13.52,0.0
12.0,50.0,0.0,2.5,1.67
266.66666666667,1116.0,0.0,60.0,0.0
510.0,2134.0,26.6666666666667,63.3333333333333,4.33333333333333
54.0,226.0,0.0,13.24,0.0
151.0,632.0,12.0,7.2,1.5
53.0,222.0,0.0,4.0,10.0
466.66666666667,1953.0,23.333333333333,56.666666666667,10.0
249.0,1042.0,14.7,19.4,9.8
378.0,1580.0,9.46,67.6,5.41
525.0,2197.0,32.5,60.0,5.0
392.86,1644.0,32.14,7.14,21.43
32.0,134.0,0.0,6.45,3.23
120.0,502.0,14.0,0.0,0.0
562.0,2351.0,46.88,25.0,21.88
122.81,514.0,2.19,9.65,20.18
488.8889,2046.0,28.8889,51.1111,6.6667
321.42857142857,1345.0,28.571428571429,7.1428571428571,10.714285714286
167.0,700.0,0.0,40.0,0.0
600.0,2510.0,53.3,16.7,26.7
323.0,1351.0,12.31,50.77,3.08
525.0,2197.0,30.0,62.5,5.0
375.0,1569.0,0.0,91.666666666667,0.0
357.14285714286,1494.0,1.4285714285714,71.428571428571,11.428571428571
86.67510548523236,437.8,6.384137932226572,34.08074555963776,3.70121212121212
263.0,1100.0,0.0,52.63,0.0
395.0,1650.0,9.21,63.2,14.5
100.0,418.0,1.15,17.69,5.38
645.0,2699.0,64.232,32.6,3.432
250.0,1050.0,2.5,45.0,11.0
269.23076923077,1126.0,5.7692307692308,23.076923076923,34.615384615385
33.333333333333,139.0,0.0,10.0,0.0
1.41,5.92,0.0,0.282,0.0
390.0,1632.0,24.3,46.2,5.8
275.0,1151.0,0.0,67.5,5.0
258.92857142857,1083.0,20.535714285714,0.0,16.964285714286
125.0,523.0,0.0,25.0,0.0
278.0,1163.0,5.56,66.67,11.11
375.0,1569.0,4.4642857142857,69.642857142857,14.285714285714
381.0,1594.0,4.76,90.48,0.0
54.0,226.0,2.08,7.5,1.67
196.3294117647058,1185.8,7.1399999777476,9.36096254777144,302.35999998092655
218.0,912.0,12.64,26.44,3.45
86.0,360.0,0.0,15.05,5.38
423.0,1770.0,21.13,56.34,2.82
46.0,192.0,0.0,10.83,0.42
33.0,138.0,0.0,6.67,0.0
107.0,448.0,1.79,0.0,21.43
16.7,70.0,0.0,3.33,0.833
45.7,360.6,10.87887323943662,22.0601224489796,0.3667333333333334
115.853658536585,485.0,4.26829268292683,15.5487804878049,4.26829268292683
100.0,418.0,1.4705882352941,17.058823529412,3.5294117647059
67.0,280.0,0.0,13.33,0.0
214.285714285714,897.0,5.71428571428571,35.7142857142857,4.28571428571429
72.0,301.0,1.29999995231628,18.946,15.0
280.0,1172.0,10.0,68.0,8.0
0.0,0.0,0.0,0.0,0.0
16.6667,70.0,0.0,3.3333,0.0
645.0,2699.0,64.232,32.6,3.432
220.0,920.0,12.0,20.0,6.0
368.0,1540.0,15.8,56.1,3.51
140.0,586.0,0.5,33.0,1.0
484.0,2025.0,22.58,64.52,9.68
76.9,322.0,0.0,14.6,5.38
0.0,0.0,0.0,0.199,0.0
43.0,180.0,1.3,6.09,1.74
645.0,2699.0,64.232,32.6,3.432
158.98,1041.8,3.7,22.018448275862,11.588
607.0,2540.0,53.57,21.43,21.43
214.0,895.0,10.71,3.57,25.0
516.0,2159.0,26.11,24.9,7.73
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
238.1568032253878,1177.6,29.11428,16.19879076479077,16.1204616931216
1.0,4.0,1.0,1.0,1.0
462.68656716418,1936.0,16.417910447761,61.194029850746,19.402985074627
365.38,1529.0,1.92,73.08,11.54
250.0,1046.0,0.0,50.0,0.0
189.0,791.0,0.0,48.65,2.7
19.0,79.5,0.0,4.65,0.0
381.0,1594.0,0.0,90.48,4.76
543.0,2272.0,34.29,51.43,8.57
433.0,1812.0,15.0,73.33,6.67
368.0,1540.0,13.6,55.2,4.7
200.0,837.0,0.0,46.67,0.0
561.9733333333335,2267.0,41.476,25.32,37.3
238.0,996.0,9.52,29.4,7.94
150.0,628.0,1.1,32.1,2.6
447.0,1870.0,18.42,68.42,2.63
270.0,1130.0,8.0,37.0,13.0
379.0,1590.0,3.45,79.3,10.3
101.69491525424,425.0,2.5423728813559,1.6949152542373,16.949152542373
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
400.0,1674.0,3.75,92.5,0.0
471.0,1971.0,35.29,56.86,9.8
645.0,2699.0,64.232,32.6,3.432
25.0,105.0,0.35,3.52,2.82
515.4,2154.8,43.736,15.079999999999998,16.866
607.0,2540.0,53.57,21.43,17.86
429.0,1795.0,25.0,14.29,35.71
413.79310344828,1731.0,8.6206896551724,82.758620689655,0.0
429.0,1795.0,0.0,92.86,0.0
639.0,2674.0,52.78,41.67,5.56
645.0,2699.0,64.232,32.6,3.432
33.0,138.0,0.0,6.56,1.64
515.4,2154.8,49.992,26.82666666666666,16.866
400.0,1674.0,4.0,0.0,80.0
347.0,1452.0,17.33,45.33,4.0
84.6,354.0,0.0,15.4,5.38
89.0,372.0,2.4,12.0,2.9
411.76470588235,1723.0,32.352941176471,5.8823529411765,20.588235294118
40.0,167.0,0.0,80.0,0.0
278.02,1485.4,8.346,24.078,10.43399994277954
130.0,544.0,14.0,0.0,0.0
100.0,418.0,76.923076923077,0.0,0.0
5.0,21.0,0.0,0.0,0.0
70.0,293.0,0.0,0.0,22.448
0.0,0.0,0.0,0.0,0.0
400.0,1674.0,30.0,0.0,40.0
62.0,259.0,1.95,10.16,1.56
353.95833333333,1481.0,2.0833333333333,72.916666666667,14.583333333333
750.0,3138.0,0.0,0.0,0.0
347.82608695652,1455.0,0.0,82.608695652174,0.0
375.0,1569.0,2.68,73.21,12.5
293.14,1672.6,8.774285637991861,23.83502967708756,11.895
42.0,176.0,1.04,5.0,3.33
200.0,837.0,0.0,53.0,0.7
470.0,1966.0,16.46,70.56,4.7
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
333.33333333333,1395.0,8.974358974359,52.564102564103,11.538461538462
138.613861386139,580.0,8.25082508250825,2.31023102310231,12.8712871287129
645.0,2699.0,64.232,32.6,3.432
371.0,1552.0,24.9,56.7,8.7
633.0,2648.0,50.0,20.0,23.33
391.0,1640.0,1.6,94.0,0.0
400.0,1674.0,8.75,72.5,5.0
1.0570824524313,4.0,0.0,0.42283298097252,0.0
375.0,1569.0,0.0,87.5,0.0
0.0,0.0,0.0,0.0,0.0
158.98,1041.8,3.7,22.018448275862,11.588
633.0,2648.0,46.67,23.33,23.33
589.0,2464.0,42.3,40.1,9.3
533.0,2230.0,36.67,46.67,6.67
133.0,556.0,10.0,3.33,10.0
47.0,197.0,0.2,10.2,0.0
400.0,1674.0,0.0,100.0,0.0
332.0,1389.0,2.524,78.0,0.200000002980232
38.0,159.0,0.0,5.0,3.33
42.0,176.0,1.67,5.0,0.0
645.0,2699.0,64.232,32.6,3.432
221.0,925.0,7.96,24.78,13.27
129.0,540.0,7.06,1.18,15.29
268.625287356322,1088.6,15.10444444444446,27.5364705882353,6.359999999999999
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
400.0,1674.0,3.3333333333333,33.333333333333,53.333333333333
571.42857142857,2391.0,42.857142857143,7.1428571428571,42.857142857143
375.0,1569.0,0.0,87.5,0.0
89.0,372.0,5.69,7.32,1.63
34.0,142.0,0.4,6.5,3.0
339.0,1418.0,1.79,69.64,12.5
216.6047619047626,1503.8,17.432666666666666,33.52380952380954,5.319999999999999
466.66666666667,1953.0,50.0,0.0,0.33333333333333
61.4,1083.6,1.8,19.0,2.8940000023841863
80.357142857143,336.0,1.7857142857143,1.7857142857143,17.857142857143
178.57142857143,747.0,10.714285714286,14.285714285714,3.5714285714286
65.0,272.0,25.0,65.0,8.0
436.0,1824.0,31.0,2.0,20.0
353.0,1480.0,4.41,76.5,2.94
373.33333333333,1562.0,4.0,11.0,73.333333333333
28.0,117.0,0.0,7.34,0.0
278.02,1485.4,8.346,24.078,10.43399994277954
385.0,1611.0,17.95,48.72,5.13
385.0,1611.0,9.62,71.15,3.85
375.0,1569.0,3.75,87.5,5.0
714.0,2987.0,78.57,0.0,0.0
0.0,0.0,0.0,0.0,0.0
106.0,444.0,2.45,11.84,8.16
61.9469,259.0,0.0,15.0442,0.885
36.0,151.0,0.0,7.14,1.19
278.02,1485.4,8.346,24.078,10.43399994277954
464.0,1941.0,25.0,53.57,3.57
160.0,544.0,7.81,14.1,8.18
356.0,1490.0,0.55,75.82,12.55
0.0,0.0,0.0,35.7143,0.0
58.333333333333,244.0,0.0,14.583333333333,0.0
237.0,992.0,11.84,31.58,5.26
645.0,2699.0,64.232,32.6,3.432
357.0,1494.0,3.57,75.0,7.14
333.0,1393.0,1.67,80.0,6.67
108.0,452.0,1.92,20.77,3.08
0.0,0.0,0.0,0.0,0.0
222.0,929.0,0.0,55.56,0.0
40.1,168.0,1.0,7.0,1.0
645.0,2699.0,64.232,32.6,3.432
0.0,0.0,0.0,0.0,0.0
140.35087719298,587.0,3.5087719298246,0.0,26.315789473684
148.0,619.0,0.62,27.16,9.88
133.62857142857143,558.8,26.0,60.0,40.126000000000005
403.0190476190476,1535.8,28.36476190476194,27.817142857142848,2.838
102.0,427.0,4.19999980926514,9.19999980926514,5.19999980926514
182.0,761.0,15.15,9.09,3.03
417.0,1745.0,16.67,66.67,0.0
207.69230769231,869.0,7.6923076923077,10.0,10.769230769231
0.0,0.0,0.0,0.0,0.0
50.0,209.0,0.0,12.86,0.0
278.02,1485.4,8.346,24.078,10.43399994277954
393.0,1644.0,32.14,3.57,25.0
571.0,2389.0,42.86,28.57,21.43
293.14,1672.6,8.774285637991861,23.83502967708756,11.895
106.0,444.0,2.12,16.96,4.59
263.15789473684,1101.0,13.157894736842,34.210526315789,3.9473684210526
448.28,1876.0,13.79,75.86,3.45
22.0,92.0,12.0,22.0,22.0
432.83582089552,1811.0,23.880597014925,49.253731343284,4.4776119402985
0.0,0.0,0.0,0.0,0.0
282.0,1180.0,21.2,0.0,24.7
61.4,1083.6,1.8,19.0,2.8940000023841863
447.0,1870.0,18.4,63.2,2.63
515.4,2154.8,49.992,26.82666666666666,16.866
376.66666666667,1576.0,4.0,9.0,76.666666666667
15.0,63.0,1.0,2.0,0.908
206.0,862.0,0.5,49.0,0.01
13.0,54.0,0.0,3.39,0.85
250.0,1046.0,0.0,60.0,0.0
281.0,1176.0,3.12,53.12,9.38
189.0,791.0,0.1,9.4,0.7
400.0,1675.0,6.67,73.33,6.67
281.0,1176.0,4.69,53.12,9.38
316.0,1322.0,8.77,49.12,7.02
714.0,2987.0,0.0,0.0,0.0
357.0,1494.0,0.0,85.71,0.0
167.0,699.0,0.0,61.11,19.44
29.0,121.0,0.699999988079071,5.69999980926514,0.629999995231628
393.0,1644.0,5.36,78.57,7.14
400.0,1674.0,30.0,0.0,40.0
714.28571428571,2989.0,75.0,14.285714285714,7.1428571428571
444.0,1858.0,18.75,62.5,6.25
291.0,1220.0,22.1,3.49,18.6
17.0,71.0,0.0,3.33,0.0
57.0,238.0,1.22,8.94,2.44
390.0,1632.0,3.5,87.0,3.0
471.0,1970.0,26.5,61.8,5.88
378.298498498498,1441.6,8.06666,44.2069562165634,6.7258095238096
372.09302325581,1557.0,2.3255813953488,83.720930232558,4.6511627906977
333.0,1393.0,15.79,45.61,3.51
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
444.0,1860.0,20.0,60.0,8.89
196.3294117647058,1185.8,7.1399999777476,9.36096254777144,302.35999998092655
419.0,1753.0,13.95,69.77,2.33
409.0,1711.0,6.59999990463257,9.39999961853027,78.0
389.7533345540365,283.6,5.720000000000001,5.4,0.0
120.0,502.0,14.0,0.0,0.0
97.0,406.0,2.6,15.7,2.6
484.0,2025.0,19.35,74.19,6.45
311.6590476190476,1302.4,11.75733340962728,23.651428571428568,20.10409523809524
357.0,1494.0,5.36,75.0,10.71
571.0,2389.0,42.86,0.0,50.0
180.0,753.0,20.0,20.0,0.0
645.0,2699.0,64.232,32.6,3.432
500.0,2092.0,25.0,62.5,6.25
371.0,1552.0,2.1,57.0,30.0
366.0,1531.0,3.52,71.83,12.68
377.62237762238,1580.0,21.678321678322,44.755244755245,4.1958041958042
867.0,3630.0,93.3,0.0,0.0
375.0,1569.0,0.0,100.0,0.0
216.0,904.0,11.36,26.14,3.41
462.0,1933.0,21.0,62.6,5.0
645.0,2699.0,64.232,32.6,3.432
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
65.0,272.0,2.86,7.35,4.08
10.0,42.0,0.0,3.0,0.22
536.0,2243.0,32.142857142857,57.142857142857,0.0
548.38709677419,2294.0,35.483870967742,48.387096774194,6.4516129032258
500.0,2092.0,25.0,57.142857142857,7.1428571428571
368.0,1540.0,3.95,68.4,10.5
378.298498498498,1441.6,8.06666,44.2069562165634,6.7258095238096
357.0,1494.0,28.57,0.0,21.43
0.0,0.0,0.0,0.3,0.0
536.0,2243.0,28.57,60.71,7.14
126.32,529.0,0.53,26.32,5.26
162.5,680.0,9.1999998092651,0.40000000596046,19.60000038147
321.42857142857,1345.0,1.7857142857143,71.428571428571,12.5
562.5,2354.0,21.875,34.375,15.625
61.4,1083.6,1.8,19.0,2.8940000023841863
511.2590476190476,2037.8,43.409333333333336,14.510733590733588,36.38095238095238
62.5,262.0,3.3333333333333,5.0,3.3333333333333
88.24,369.0,3.53,9.41,4.12
400.0,1674.0,30.0,0.0,40.0
78.0,326.0,0.0,19.53,0.78
511.2590476190476,2037.8,43.409333333333336,14.510733590733588,36.38095238095238
379.74683544304,1589.0,18.987341772152,44.303797468354,12.658227848101
25.0,105.0,0.0,3.52,2.11
237.0,992.0,0.0,60.53,2.63
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
17.0,71.0,0.0,4.0,0.666
500.0,2092.0,26.67,56.67,10.0
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
416.66666666667,1743.0,12.5,33.333333333333,50.0
263.66666666666663,1145.8,13.870165092795588,24.54866666666666,22.400666666666663
230.0,962.0,12.64,26.44,3.45
233.0,975.0,13.33,20.0,10.0
500.0,2092.0,21.428571428571,64.285714285714,10.714285714286
400.0,1674.0,32.14,0.0,25.0
21.0,88.0,0.0,5.15,0.0
866.66666666667,3626.0,93.333333333333,0.0,0.0
65.0,272.0,3.25,8.13,1.63
56.0,234.0,1.6,8.8,1.6
400.0,1674.0,6.66666666666667,8.66666666666667,73.3333333333333
378.37837837838,1583.0,5.4054054054054,81.081081081081,8.1081081081081
500.0,2092.0,21.43,82.14,0.0
118.9711,498.0,2.8939,17.3633,5.4662
